name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
e1233.dat,3.0,0.8744,0.00696,0.00231,-0.1031,0.326,0.6876
n64212.dat,3.0,0.5132,0.00669,0.00154,-0.0426,0.1298,0.668
jx-gs-04.dat,3.0,0.4775,0.00475,0.00085,-0.0197,0.2101,1.0
r1082.dat,3.0,0.7224,0.00502,0.00145,-0.0762,0.5219,0.7599
giiik.dat,3.0,0.4492,0.00538,0.00117,-0.0138,0.1703,0.9193
goe448.dat,3.0,1.4563,0.00888,0.00347,-0.2372,0.4356,0.0667
fx75vg166.dat,3.0,0.6513,0.00458,0.00156,-0.0644,0.6143,0.7813
goe400.dat,3.0,0.7551,0.00896,0.00203,-0.0778,0.0016,0.1007
goe587.dat,3.0,0.5332,0.00245,-0.00244,-0.0348,0.0025,0.9314
s5020.dat,3.0,0.4931,0.00437,0.00082,-0.0055,0.3036,1.0
kc135c.dat,3.0,0.4832,0.00534,0.00104,-0.0215,0.3062,0.7556
ah93k131.dat,3.0,0.5571,0.00433,0.00175,-0.0264,0.5985,0.9788
aquilasm.dat,3.0,0.7607,0.00489,0.00119,-0.073,0.3461,1.0
sm701.dat,3.0,0.8898,0.00714,0.00222,-0.1249,0.3077,0.5973
mh22.dat,3.0,0.481,0.00549,0.00112,-0.0222,0.1078,0.9986
e221.dat,3.0,0.4182,0.0044,0.00096,-0.0009,0.3394,0.9859
naca2415.dat,3.0,0.592,0.00592,0.00152,-0.0523,0.3412,0.6955
oa213.dat,3.0,0.5348,0.00614,0.00192,-0.0081,0.2184,0.8942
goe436.dat,3.0,0.682,0.00787,0.00239,-0.0648,0.0533,0.7901
fx63143.dat,3.0,0.6575,0.0099,0.00265,-0.0557,0.0538,0.0192
eh0009.dat,3.0,0.3299,0.00525,0.00094,0.0011,0.1836,0.8177
mh83.dat,3.0,0.8241,0.00644,0.00178,-0.0667,0.2629,0.6673
fx71089a.dat,3.0,0.3178,0.0065,0.00151,0.0062,0.0386,0.768
goe241.dat,3.0,1.4706,0.00992,0.00436,-0.2303,0.2968,0.4113
e343.dat,3.0,0.5739,0.00566,0.00182,-0.0107,0.3323,0.8977
goe81.dat,3.0,1.0096,0.00791,0.00187,-0.1292,0.2717,0.0248
goe775.dat,3.0,0.3248,0.00687,0.00187,0.0007,0.2967,0.5404
glennmartin2.dat,3.0,0.801,0.0083,0.0024,-0.0559,0.2765,0.251
naca64a410.dat,3.0,0.6723,0.00738,0.00191,-0.0806,0.0958,0.6768
s4095.dat,3.0,0.6283,0.00996,0.00593,-0.0537,0.2718,1.001
goe450.dat,3.0,0.9042,0.00937,0.00292,-0.1227,0.0051,0.5242
n10.dat,3.0,0.9497,0.00644,0.00223,-0.0882,0.2548,1.0001
mh113.dat,3.0,1.2435,0.00694,0.00249,-0.1971,0.4248,0.5961
s3010.dat,3.0,,,,,,
curtisc72.dat,3.0,1.0252,0.00653,0.00238,-0.1009,0.2609,1.0
ui1720.dat,3.0,0.8748,0.0081,0.00258,-0.0866,0.2164,0.372
e678.dat,3.0,1.0572,0.00588,0.00237,-0.1802,0.5749,0.7233
mh45.dat,3.0,,,,,,
sg6050.dat,3.0,0.7625,0.0065,0.00174,-0.0934,0.4527,0.4369
e387.dat,3.0,0.7416,0.00429,0.00097,-0.0815,0.4329,1.0
clarkx.dat,3.0,0.6705,0.00782,0.00264,-0.0751,0.0019,0.9549
fx73cl3152.dat,3.0,1.22,0.00787,0.0026,-0.178,0.3582,0.259
giiia.dat,3.0,0.2904,0.0056,0.00121,0.0214,0.14,0.9099
raf89.dat,3.0,0.3611,0.00711,0.00234,-0.006,0.3547,0.529
psu94097.dat,3.0,0.8539,0.00506,0.00148,-0.1137,0.4021,1.0
marske1.dat,3.0,0.4199,0.0074,0.00141,0.032,0.2899,0.0445
e1210.dat,3.0,0.9056,0.00754,0.00205,-0.0934,0.2762,0.3206
goe596.dat,3.0,0.7524,0.00681,0.00208,-0.0803,0.1223,0.9983
naca661212.dat,3.0,0.4781,0.00728,0.00194,-0.0382,0.0337,0.7615
e216.dat,3.0,1.1646,0.00696,0.0023,-0.2044,0.3666,0.6164
fg4.dat,3.0,0.6245,0.01082,0.00354,-0.0232,0.0434,0.0259
rg15.dat,3.0,0.6071,0.00549,0.00116,-0.0618,0.2736,0.7856
fx76mp120.dat,3.0,1.2837,0.00542,0.00194,-0.2135,0.5509,0.803
naca1408.dat,3.0,0.4453,0.00583,0.00135,-0.0243,0.0668,0.9893
e197.dat,3.0,0.6515,0.0049,0.00101,-0.0652,0.4683,0.6799
ag24.dat,3.0,0.6386,0.00521,0.00118,-0.066,0.2704,0.9008
hor12.dat,3.0,0.8492,0.00733,0.00221,-0.1128,0.3088,0.4326
goe493.dat,3.0,,,,,,
e184.dat,3.0,0.3217,0.00407,0.0008,0.0193,0.3518,0.9904
e582.dat,3.0,0.9306,0.0051,0.00157,-0.1279,0.529,0.786
n66021.dat,3.0,0.3627,0.00444,0.00127,-0.0089,0.6475,0.6888
ag455ct02r.dat,3.0,0.5196,0.0049,0.00093,-0.0301,0.206,1.0
e580.dat,3.0,1.02,0.00655,0.00196,-0.1617,0.4115,0.5498
m1.dat,3.0,,,,,,
vr15.dat,3.0,0.3945,0.00538,0.0013,0.0037,0.1691,0.9917
lg10sc.dat,3.0,,,,,,
usa41.dat,3.0,0.7865,0.00889,0.00203,-0.0938,0.0022,0.1971
e226.dat,3.0,0.4427,0.00523,0.00103,-0.0219,0.2568,0.8114
usa40b.dat,3.0,0.8486,0.00719,0.00209,-0.0947,0.212,0.6378
goe498.dat,3.0,1.0011,0.00766,0.00233,-0.1395,0.3209,0.3653
c141f.dat,3.0,0.6351,0.00646,0.00195,-0.0668,0.1457,0.9462
s3025.dat,3.0,0.7465,0.00475,0.00116,-0.0821,0.3737,1.0
goe683.dat,3.0,0.5056,0.00652,0.00201,-0.0096,0.3252,0.6947
fx74130wp2.dat,3.0,0.8558,0.00401,0.00107,-0.1164,0.652,0.8137
e392.dat,3.0,0.8051,0.00442,0.00112,-0.1006,0.4516,0.9686
sd7034.dat,3.0,,,,,,
e328.dat,3.0,0.5397,0.00531,0.00129,-0.0136,0.3305,0.8383
fx79l120.dat,3.0,0.3183,0.0059,0.00107,0.0051,0.2193,0.6175
ag16.dat,3.0,0.5728,0.00506,0.00107,-0.0509,0.2105,1.0
b540ols.dat,3.0,0.3512,0.00638,0.00129,-0.0007,0.138,0.6039
dga1138.dat,3.0,0.6945,0.00689,0.00209,-0.0604,0.0672,1.0
v23010.dat,3.0,0.4416,0.00562,0.00114,-0.0046,0.2015,0.7839
n64012.dat,3.0,0.338,0.00666,0.0014,-0.002,0.0637,0.6696
dsma523b.dat,3.0,0.9086,0.00997,0.00415,-0.1501,0.0351,0.6506
goe324.dat,3.0,0.8376,0.00724,0.00157,-0.0635,0.3557,0.0278
mh91.dat,3.0,0.362,0.00545,0.00124,0.0243,0.2599,0.7854
rc0864c.dat,3.0,0.3942,0.00637,0.00171,-0.0093,0.0045,0.9761
sd8040.dat,3.0,0.6483,0.00528,0.00133,-0.0612,0.2776,0.9265
goe585.dat,3.0,0.7011,0.00733,0.00222,-0.073,0.0015,0.9986
mh92.dat,3.0,0.3461,0.00546,0.00126,0.0292,0.2628,0.7838
fx84w218.dat,3.0,0.7105,0.00593,0.00192,-0.0754,0.4551,0.6253
du84132v.dat,3.0,0.781,0.00786,0.00245,-0.1025,0.136,0.7117
nl722343.dat,3.0,0.5485,0.00662,0.00148,-0.0465,0.1336,0.6896
defcnd2.dat,3.0,0.6506,0.0059,0.00174,-0.0505,0.3195,0.8475
k3.dat,3.0,0.9156,0.01,0.00401,-0.1483,0.089,0.5317
naca2410.dat,3.0,0.5694,0.00521,0.00132,-0.0501,0.2699,0.9711
e479.dat,3.0,0.3491,0.00637,0.00127,0.0004,0.2723,0.4454
fx74cl6140.dat,3.0,1.1793,0.00622,0.00199,-0.1582,0.4074,0.7112
ssca07.dat,3.0,0.4012,0.00529,0.00114,-0.008,0.1459,0.9492
naca1412.dat,3.0,0.4598,0.00564,0.00129,-0.0258,0.2495,0.8035
naca633218.dat,3.0,0.522,0.00753,0.00227,-0.0418,0.1918,0.5655
naca0006.dat,3.0,,,,,,
fx61168.dat,3.0,0.9321,0.00604,0.00171,-0.132,0.4129,0.6383
ste87151.dat,3.0,0.7281,0.00759,0.00299,-0.0971,0.2812,0.7654
naca23018.dat,3.0,0.4774,0.0068,0.00191,-0.0045,0.2238,0.6885
mh64.dat,3.0,,,,,,
ag45c03.dat,3.0,0.4265,0.00427,0.00068,-0.0291,0.2995,1.003
naca643618.dat,3.0,0.8944,0.00572,0.00159,-0.1245,0.4854,0.5589
e435.dat,3.0,1.0505,0.00555,0.00165,-0.1654,0.5301,0.6191
m15.dat,3.0,0.6341,0.00567,0.00168,-0.0467,0.2929,0.9666
goe676.dat,3.0,0.4721,0.00722,0.0021,-0.0229,0.0013,0.908
nlf0215f.dat,3.0,1.0168,0.00556,0.00174,-0.1556,0.5112,0.6926
hq09.dat,3.0,0.3286,0.00627,0.00119,0.0004,0.0194,0.7675
rae69ck.dat,3.0,0.531,0.0073,0.00172,-0.0626,0.0809,0.5782
goe429.dat,3.0,0.3571,0.0075,0.00184,-0.0017,0.001,0.6114
e836.dat,3.0,0.3085,0.00704,0.00167,0.0027,0.0011,0.7428
bambino6.dat,3.0,0.4329,0.00952,0.00242,-0.0133,0.0104,0.1389
daytonwrightt1.dat,3.0,0.9867,0.00722,0.00289,-0.0888,0.2446,0.9906
geminism.dat,3.0,,,,,,
goe361.dat,3.0,,,,,,
ah93w257.dat,3.0,0.7745,0.00668,0.00229,-0.1172,0.4425,0.4788
fx84w140.dat,3.0,0.8238,0.0048,0.00133,-0.1023,0.4988,0.8112
dae11.dat,3.0,,,,,,
hq2590sm.dat,3.0,0.7041,0.00597,0.00136,-0.0822,0.2552,0.7282
e59.dat,3.0,,,,,,
naca0008.dat,3.0,0.3256,0.00568,0.0012,0.0021,0.049,0.9385
e635.dat,3.0,0.3507,0.00496,0.00142,0.0428,0.3002,0.9665
goe526.dat,3.0,0.7146,0.00642,0.00165,-0.0692,0.3203,0.597
naca63209.dat,3.0,,,,,,
ht12.dat,3.0,0.3423,0.00542,0.00115,-0.0004,0.0384,1.0033
fxlv152.dat,3.0,0.3487,0.00733,0.00174,-0.0037,0.0812,0.5734
goe646.dat,3.0,0.8153,0.00722,0.00204,-0.1065,0.3654,0.3548
usa98.dat,3.0,1.1027,0.01192,0.00475,-0.1868,0.0014,0.2785
goe332.dat,3.0,1.0608,0.00816,0.0025,-0.148,0.2677,0.4294
naca641112.dat,3.0,0.4285,0.00619,0.0013,-0.0225,0.1745,0.6698
naca64a010.dat,3.0,0.3096,0.00613,0.00121,0.0044,0.0683,0.7713
e542.dat,3.0,0.566,0.00488,0.00131,-0.0413,0.5115,0.7583
mh43.dat,3.0,0.4879,0.00437,0.00086,-0.0248,0.3205,0.9934
goe308.dat,3.0,0.7546,0.00734,0.0013,-0.0715,0.274,0.1038
hq3015.dat,3.0,0.7502,0.00621,0.00164,-0.0879,0.3484,0.6275
giiim.dat,3.0,0.4702,0.00615,0.00117,-0.0118,0.1642,0.6594
hobiesm.dat,3.0,,,,,,
fx08s176.dat,3.0,0.9317,0.00522,0.00171,-0.1035,0.4855,0.8464
vr9.dat,3.0,0.3541,0.00742,0.0017,-0.0041,0.0019,0.482
goe115.dat,3.0,,,,,,
be50sm.dat,3.0,0.8334,0.00562,0.00154,-0.1081,0.2717,1.0
eh1070.dat,3.0,0.364,0.00441,0.00078,0.0035,0.2566,0.9828
usa48.dat,3.0,0.5853,0.00815,0.00239,-0.0557,0.0924,0.6407
s4022.dat,3.0,1.0308,0.00607,0.00174,-0.1684,0.4233,0.6382
ys930.dat,3.0,0.6618,0.0077,0.00214,-0.0941,0.0444,0.695
sd2083.dat,3.0,0.6554,0.00481,0.00118,-0.0661,0.3404,0.9981
mh117.dat,3.0,0.6636,0.00507,0.00122,-0.0706,0.3275,0.8923
naca65210.dat,3.0,0.5015,0.0069,0.00163,-0.042,0.0304,0.7508
naca4415.dat,3.0,0.6873,0.00593,0.00158,-0.0703,0.4006,0.6495
goe244.dat,3.0,1.6098,0.01106,0.00535,-0.2608,0.3031,0.2562
goe207.dat,3.0,0.9445,0.00862,0.00243,-0.0969,0.232,0.0241
ht23.dat,3.0,0.4197,0.00495,0.00097,-0.0071,0.1663,1.0033
raf27.dat,3.0,0.2952,0.00656,0.00156,0.0081,0.0016,0.81
goe522.dat,3.0,0.7958,0.00825,0.00301,-0.0946,0.3685,0.3363
fx74130wp2mod.dat,3.0,0.8371,0.00467,0.00132,-0.1117,0.5556,0.8137
mh30.dat,3.0,0.5467,0.00495,0.00107,-0.0446,0.2404,0.9989
ah21-9.dat,3.0,0.5863,0.00615,0.00156,-0.0637,0.0785,0.9664
s2055.dat,3.0,0.5364,0.00539,0.00121,-0.0436,0.2075,0.9226
e180.dat,3.0,0.5035,0.0043,0.00082,-0.0247,0.3445,0.9978
fx79w151a.dat,3.0,0.6023,0.00483,0.00134,-0.0442,0.4366,0.8843
c5e.dat,3.0,0.5321,0.00715,0.00176,-0.0439,0.0635,0.6994
fx84w150.dat,3.0,0.8347,0.00495,0.00142,-0.1025,0.4949,0.7942
goe390.dat,3.0,1.0855,0.00873,0.00306,-0.1379,0.3639,0.1844
s8025.dat,3.0,0.3579,0.00505,0.00088,0.0026,0.1685,0.8737
hq208.dat,3.0,0.5969,0.00718,0.00177,-0.059,0.0009,0.7918
rc410.dat,3.0,0.4441,0.00634,0.00139,-0.0018,0.1549,0.7052
eh1590.dat,3.0,0.3921,0.00438,0.00081,0.0029,0.3165,0.9392
ag36.dat,3.0,0.7367,0.00595,0.00172,-0.0465,0.1801,1.0031
ames03.dat,3.0,0.4124,0.00606,0.00183,-0.0026,0.1836,0.8874
naca663218.dat,3.0,0.5353,0.00435,0.00112,-0.0485,0.6295,0.7034
goe515.dat,3.0,,,,,,
goe404.dat,3.0,0.8434,0.00769,0.00178,-0.0838,0.2993,0.106
c141d.dat,3.0,0.5215,0.00628,0.00175,-0.0442,0.1315,0.9308
hh02.dat,3.0,0.3838,0.00557,0.00131,0.0112,0.3181,0.6762
hq1511.dat,3.0,0.5442,0.00603,0.00129,-0.0453,0.2251,0.692
goe476.dat,3.0,0.8112,0.00699,0.0016,-0.0902,0.4106,0.1656
boe103.dat,3.0,0.7245,0.0076,0.00261,-0.074,0.0863,0.9543
goe123.dat,3.0,,,,,,
goe399.dat,3.0,0.7602,0.00731,0.00213,-0.086,0.0022,1.0
goe766.dat,3.0,0.3868,0.00539,0.00117,0.0098,0.2219,0.8304
n6h20.dat,3.0,0.5786,0.00506,0.0019,0.0069,0.529,0.829
goe406.dat,3.0,0.7187,0.00802,0.00183,-0.0578,0.2988,0.0277
goe692.dat,3.0,0.8949,0.00774,0.00272,-0.1221,0.288,0.6798
fx83w227.dat,3.0,0.5332,0.00653,0.00231,-0.0422,0.4449,0.6368
goe318.dat,3.0,,,,,,
s8035.dat,3.0,0.3255,0.00578,0.00115,0.0036,0.2661,0.6417
goe655.dat,3.0,0.7828,0.00627,0.00192,-0.0786,0.286,0.8315
sc20503.dat,3.0,,,,,,
goe652.dat,3.0,1.4885,0.00981,0.00412,-0.2661,0.2962,0.1958
goe797.dat,3.0,0.8824,0.00805,0.00272,-0.1216,0.2824,0.5688
e874.dat,3.0,0.401,0.00631,0.00165,-0.0138,0.0018,0.9887
whitcomb.dat,3.0,0.7899,0.0088,0.00318,-0.1294,0.0349,0.6675
goe269.dat,3.0,0.8503,0.00975,0.00264,-0.0994,0.0013,0.0696
e434.dat,3.0,0.8573,0.00473,0.00133,-0.1054,0.5142,0.8473
mh25.dat,3.0,0.4517,0.00502,0.00127,-0.0231,0.3307,0.9271
e908.dat,3.0,,,,,,
m12.dat,3.0,0.4673,0.00708,0.00208,-0.0221,0.0236,0.933
naca633418.dat,3.0,0.719,0.00552,0.00136,-0.0837,0.4568,0.5646
n64015.dat,3.0,0.3539,0.00512,0.00095,-0.0039,0.405,0.6098
oa206.dat,3.0,0.376,0.00535,0.00123,-0.0002,0.1491,0.933
r1082t.dat,3.0,0.6878,0.00476,0.00123,-0.0703,0.5217,0.7709
vr1.dat,3.0,0.4723,0.00649,0.00168,-0.0272,0.0875,0.8493
goe795sm.dat,3.0,0.6305,0.00506,0.00129,-0.0643,0.3076,0.9927
fx05h126.dat,3.0,0.5997,0.00383,0.00101,-0.0211,0.5088,0.9929
goe803h.dat,3.0,1.1012,0.00837,0.00213,-0.1615,0.2059,0.0476
goe242.dat,3.0,1.3649,0.01317,0.00622,-0.2253,0.0011,0.4356
avistar.dat,3.0,0.4774,0.00549,0.00131,-0.0255,0.382,0.7384
goe500.dat,3.0,1.0078,0.01009,0.00339,-0.1575,0.0012,0.386
e210.dat,3.0,0.9187,0.00601,0.00153,-0.1316,0.4169,0.5753
e385.dat,3.0,1.0768,0.0048,0.00142,-0.1652,0.4759,1.0
nacam6.dat,3.0,0.4223,0.00452,0.00118,0.0003,0.3958,0.9436
davissm.dat,3.0,,,,,,
sc20610.dat,3.0,0.7792,0.00844,0.00281,-0.1079,0.0329,0.6769
e559.dat,3.0,0.9495,0.00694,0.00184,-0.1397,0.3564,0.3863
df102.dat,3.0,0.564,0.00599,0.00155,-0.0426,0.1755,0.8927
th25816.dat,3.0,0.5028,0.00839,0.00506,-0.0614,0.6342,0.7101
isa961.dat,3.0,,,,,,
e377.dat,3.0,1.0238,0.00606,0.00098,-0.1221,0.3968,0.0533
goe624.dat,3.0,0.8893,0.00616,0.00212,-0.1023,0.374,0.8449
rae104.dat,3.0,0.3061,0.00591,0.00117,0.0049,0.1212,0.7772
c141c.dat,3.0,0.4888,0.00595,0.00159,-0.038,0.1763,0.9135
goe403.dat,3.0,,,,,,
goe621.dat,3.0,0.8198,0.00786,0.00232,-0.0949,0.2618,0.4047
sd8000.dat,3.0,0.5542,0.00545,0.00122,-0.048,0.2151,0.8743
m24.dat,3.0,0.6657,0.00717,0.00149,-0.0215,0.3897,0.0299
ag44ct02r.dat,3.0,0.5367,0.00486,0.00095,-0.0342,0.2327,1.0
usa40.dat,3.0,0.8896,0.00943,0.0034,-0.1155,0.0255,0.6551
j5012.dat,3.0,,,,,,
naca001065.dat,3.0,0.2699,0.00624,0.00154,0.0136,0.0346,0.9276
ys920.dat,3.0,0.5435,0.00765,0.00225,-0.0673,0.0034,0.7408
hq3513.dat,3.0,0.8095,0.00677,0.00188,-0.102,0.2666,0.6616
kc135b.dat,3.0,0.4827,0.00521,0.00098,-0.0193,0.398,0.6627
goe702.dat,3.0,0.7721,0.00726,0.00193,-0.0629,0.3212,0.3003
naca000834.dat,3.0,0.3113,0.00602,0.00141,0.0028,0.0061,0.9307
naca65206.dat,3.0,0.496,0.00649,0.00197,-0.0411,0.0137,0.9125
s2060.dat,3.0,0.5796,0.00585,0.00137,-0.0583,0.1461,0.8955
fx77080.dat,3.0,0.2856,0.00516,0.00098,0.0125,0.1303,0.9192
goe449.dat,3.0,0.7954,0.00599,0.00213,-0.0899,0.4564,0.7525
s4310.dat,3.0,0.7811,0.00481,0.0013,-0.0832,0.3892,1.0
b707b.dat,3.0,0.2644,0.008,0.00184,0.0321,0.0181,0.449
goe622.dat,3.0,0.5929,0.00694,0.00208,-0.0559,0.0022,1.0
naca63206.dat,3.0,,,,,,
naca654421.dat,3.0,0.7178,0.00535,0.00151,-0.0867,0.5438,0.5921
goe532.dat,3.0,0.8734,0.0078,0.00249,-0.0954,0.1565,0.6929
e864.dat,3.0,0.374,0.00925,0.0039,-0.0105,0.3717,0.401
fx63137sm.dat,3.0,1.2975,0.00726,0.0025,-0.217,0.3803,0.5269
naca001264.dat,3.0,0.3081,0.00613,0.00144,0.0052,0.1065,0.8532
e603.dat,3.0,0.8338,0.00516,0.00153,-0.1037,0.5292,0.7019
ah79100a.dat,3.0,0.8231,0.0058,0.00126,-0.1148,0.3739,0.5523
s4233.dat,3.0,0.7238,0.00506,0.00116,-0.0794,0.4554,0.6991
goe290.dat,3.0,0.76,0.00824,0.00249,-0.0766,0.2277,0.4407
hq010.dat,3.0,0.3311,0.0062,0.00118,0.0003,0.0879,0.7129
stcyr171.dat,3.0,0.3535,0.00937,0.00376,-0.001,0.1218,0.4062
fauvel.dat,3.0,0.3345,0.00505,0.00113,0.0442,0.2899,0.8232
goe180.dat,3.0,,,,,,
n13.dat,3.0,0.3097,0.00596,0.00118,0.0048,0.2024,0.6955
lwk80100.dat,3.0,0.2901,0.00591,0.00118,0.0092,0.1234,0.7754
goe303.dat,3.0,0.9877,0.00596,0.00198,-0.1271,0.3435,1.0
goe381.dat,3.0,,,,,,
goe301.dat,3.0,1.082,0.00759,0.00182,-0.1428,0.3403,0.07
naca16009.dat,3.0,0.2779,0.00618,0.00144,0.0104,0.0091,0.9371
e431.dat,3.0,0.9513,0.00516,0.00151,-0.1346,0.5243,0.7428
dae31.dat,3.0,,,,,,
goe430.dat,3.0,0.9801,0.01048,0.00368,-0.1552,0.002,0.3612
s5010.dat,3.0,0.437,0.00436,0.0009,0.0035,0.3183,0.9936
